int_no,rue_1,rue_2,street_1,street_2,date_,all_pedest,pi,fi,fli,fri,fti,cli,cri,cti,acc,ln_pi,ln_fi,ln_fli,ln_fri,ln_fti,ln_cli,ln_cri,ln_cti,tot_crossw,number_of_,avg_crossw,tot_road_w,median,green_stra,half_phase,any_ped_pr,ped_countd,lt_protect,lt_restric,lt_prot_re,parking,north_veh,north_ped,east_veh,east_ped,south_veh,south_ped,west_veh,west_ped,total_lane,of_exclusi,any_exclus,commercial,curb_exten,all_red_an,new_half_r,distdt,ln_distdt,traffic_10000,ped_100,borough,X,X.1,node_id,geometry
674,Parthenais,Rachel,Parthenais,Rachel,30/03/2004,0,2563.48510742188,17353.193359375,1721.67199707031,1238.76403808594,14392.7578125,1137788.125,721578.6875,14737502,2,7.84912300109863,9.76153182983398,7.45105123519897,7.12186908721924,9.5744800567627,13.9445972442627,13.4891967773438,16.5059051513672,55.2000007629395,4,13.8000001907349,47.5,0,0,0,0,0,0,1,1,1,3343.61303710938,981.274719238281,7616.298828125,486.833984375,0,699.823852539062,6393.2822265625,395.552612304688,3,0,0,0,0,0,0,3598.90698242188,8.18838500976562,1.73531937599182,25.6348514556885,Plateau-Mont-Royal,NA,,3301,"c(299638.375, 5043801.5)"
709,Papineau,Rachel,Papineau,Rachel,15/10/2009,0,3134.30493164062,33570.88671875,698.861328125,5868.2451171875,27003.78125,565649.5,4704640.5,43183468,3,8.05016326904297,10.4214153289795,6.54945182800293,8.67731094360352,10.2037315368652,13.2457304000854,15.3640604019165,17.5809688568115,65.8000030517578,4,16.5,63.2000007629395,0,1,0,1,1,0,1,1,0,19279.8125,1087.34338378906,7694.77294921875,816.767944335938,0,573.08203125,6596.3017578125,657.111633300781,4,0,0,1,0,0,0,3184.52001953125,8.0660572052002,3.35708856582642,31.3430500030518,Plateau-Mont-Royal,NA,,3305,"c(299371.6875, 5043406)"
700,Lorimier,Rachel,Lorimier,Rachel,31/03/2004,0,2948.3330078125,38240.76953125,5323.046875,7718.41796875,25199.302734375,3464607.5,3391794.25,38292384,3,7.98899507522583,10.5516567230225,8.57980060577393,8.95136547088623,10.1345720291138,15.0581102371216,15.0368700027466,17.4607620239258,63.9000015258789,4,16,55.2000007629395,1,0,0,0,1,1,1,1,0,5509.353515625,1405.6005859375,6781.5615234375,502.816497802734,19040.5390625,700.895690917969,6909.31494140625,339.020202636719,4,1,1,0,0,0,0,3441.39892578125,8.14363288879395,3.82407689094543,29.4833297729492,Plateau-Mont-Royal,NA,,3308,"c(299538.09375, 5043653)"
647,Frontenac,Mont-Royal,Frontenac,Mont-Royal,12/12/2007,0,0,10960.7392578125,2697.6279296875,323.904479980469,7939.20654296875,0,0,0,1,0,9.30207538604736,7.90012788772583,5.78044891357422,8.97956943511963,0,0,0,66.3000030517578,4,16.6000003814697,38.7000007629395,0,0,0,0,0,1,1,1,0,4.7285327911377,0,404.28955078125,0,9270.2880859375,0,1281.43237304688,0,3,2,1,1,0,0,0,4163.796875,8.33418273925781,1.09607398509979,0,Plateau-Mont-Royal,NA,,3321,"c(299459, 5044382.5)"
477,Berri,Cherrier,Berri,Cherrier,26/03/2009,0,5405.8056640625,23508.400390625,3844.23779296875,2176.34716796875,17487.814453125,5567572,3045467,47687992,2,8.59522914886475,10.065113067627,8.2543306350708,7.68540287017822,9.76926040649414,15.5324697494507,14.9291648864746,17.6801891326904,110.599998474121,4,27.7000007629395,99.5999984741211,1,1,0,1,1,1,1,1,1,2295.75732421875,611.033020019531,5939.6943359375,1988.36157226562,10190.3115234375,1307.2099609375,5082.63720703125,1499.20129394531,6,1,1,0,0,0,0,1912.6240234375,7.55623149871826,2.35084009170532,54.0580558776855,Plateau-Mont-Royal,NA,,3324,"c(299390.15625, 5042131.5)"
1370,Berri,Mont-Royal,Berri,Mont-Royal,27/11/2003,0,16001.4775390625,12568.208984375,1352.96569824219,1209.24401855469,10005.9990234375,5439157,5548017,87957024,2,9.68043613433838,9.43892574310303,7.21005392074585,7.09775114059448,9.21094036102295,15.5091352462769,15.5289506912231,18.2923583984375,49.7000007629395,4,12.3999996185303,40.5,0,1,1,1,1,1,1,1,0,2126.0888671875,2704.21240234375,5654.70263671875,3558.37060546875,0,4196.19189453125,4787.4169921875,5542.703125,3,0,0,0,0,0,1,2701.92993164062,7.90172147750854,1.25682091712952,160.014770507812,Plateau-Mont-Royal,NA,,3330,"c(298393.8125, 5042787.5)"
1420,Brébeuf,Rachel,BrÚbeuf,Rachel,05/12/2003,0,1830.37609863281,18954.6640625,355.661468505859,460.267761230469,18138.734375,252323.34375,326536.09375,18359046,0,7.51227712631226,9.84980487823486,5.87397909164429,6.13180780410767,9.80580520629883,12.4384670257568,12.6962957382202,16.7256336212158,48.0999984741211,3,16,39.7999992370605,0,1,0,1,1,0,1,1,0,0,709.448120117188,10549.5458984375,794.581909179688,0,108.782043457031,8405.1171875,217.564086914062,2,0,0,0,0,0,0,2784.68408203125,7.93188953399658,1.89546644687653,18.3037605285645,Plateau-Mont-Royal,NA,,3336,"c(299102, 5043005)"
486,Cherrier,Saint-Hubert,Cherrier,Saint-Hubert,27/03/2009,0,6866.92333984375,19653.744140625,1537.05395507812,2013.18505859375,16103.5048828125,2235704.75,3875390.25,53127264,1,8.83447074890137,9.88602256774902,7.33762311935425,7.60747289657593,9.68679237365723,14.6200666427612,15.1701574325562,17.788200378418,70.1999969482422,4,17.6000003814697,53.2000007629395,0,0,0,0,0,0,0,0,1,4028.345703125,1627.2412109375,6000.0419921875,894.031616210938,4885.77685546875,3078.09716796875,4739.5791015625,1267.55346679688,4,2,1,0,0,0,0,2003.17602539062,7.60248899459839,1.96537446975708,68.6692352294922,Plateau-Mont-Royal,NA,,3354,"c(299448.21875, 5042217)"
571,Christophe-Colomb,Parc-La Fontaine/Rachel,Christophe-Colomb,Parc-La Fontaine/Rachel,10/12/2003,0,616.244750976562,37409.375,4103.197265625,14283.673828125,19022.50390625,531685.875,3246630.25,6256102.5,2,6.42364406585693,10.5296773910522,8.3195219039917,9.56687164306641,9.85337829589844,13.1838083267212,14.993127822876,15.6490678787231,63.5999984741211,4,15.8999996185303,58.2999992370605,0,0,1,1,1,1,1,1,0,9069.4091796875,147.162933349609,9074.5771484375,234.540924072266,13322.4716796875,78.180305480957,5942.91796875,156.360610961914,2,0,0,0,0,0,1,2651.40405273438,7.8828444480896,3.74093747138977,6.16244745254517,Plateau-Mont-Royal,NA,,3359,"c(298992.625, 5042863)"
575,Duluth,Saint-Hubert,Duluth,Saint-Hubert,08/12/2003,0,3289.78564453125,15484.435546875,510.300659179688,1227.91101074219,13746.2236328125,446022.25,877228.5,28310902,1,8.09857845306396,9.64759063720703,6.2350001335144,7.11307001113892,9.52851867675781,13.0081243515015,13.6845226287842,17.1587581634521,65.3000030517578,4,16.2999992370605,49,0,1,0,1,0,1,1,1,1,5693.04150390625,1041.33374023438,15.9468955993652,595.787963867188,8308.3330078125,1077.59912109375,1467.11437988281,575.064880371094,3,1,1,0,0,0,0,2299.86206054688,7.74060440063477,1.54844355583191,32.8978576660156,Plateau-Mont-Royal,NA,,3366,"c(298995.90625, 5042510)"
685,Champlain,Émile-Duployé/Sherbrooke,Champlain,?mile-DuployÚ/Sherbrooke,22/01/2009,0,7328.7392578125,38375.71875,494.858093261719,4108.375,33772.484375,868474.0625,7417198.5,103787496,5,8.89955902099609,10.5551795959473,6.20427083969116,8.32078266143799,10.4274015426636,13.6744928359985,15.8193120956421,18.4578552246094,79.9000015258789,4,20,59.2000007629395,0,0,1,1,0,0,1,1,1,2507.98291015625,1777.5693359375,17153.67578125,1200.60620117188,2741.72436523438,2614.07250976562,15972.333984375,1736.49108886719,6,0,0,1,0,0,1,2840.626953125,7.95177984237671,3.83757185935974,73.2873916625977,Plateau-Mont-Royal,NA,,3371,"c(299783.21875, 5043013.5)"
582,Lanaudière,Marie-Anne,LanaudiÞre,Marie-Anne,11/12/2003,0,2811.67456054688,5826.453125,433.288269042969,688.163757324219,4705.0009765625,384854.3125,359247.15625,6558583,1,7.94153594970703,8.67016410827637,6.07140302658081,6.53402709960938,8.45638084411621,12.8606195449829,12.791766166687,15.6962852478027,40.5999984741211,4,10.1999998092651,35.4000015258789,0,0,0,0,0,1,1,1,0.5,30.585054397583,522.037292480469,4057.6171875,480.823852539062,1733.15307617188,911.275695800781,5.09750890731812,897.537841796875,2,0,0,0,0,0,0,3045.583984375,8.02144813537598,0.582645297050476,28.1167449951172,Plateau-Mont-Royal,NA,,3378,"c(298960.90625, 5043256)"
596,Marie-Anne,Saint-Hubert,Marie-Anne,Saint-Hubert,03/12/2003,0,4309.11474609375,15601.451171875,2123.94702148438,713.150146484375,12764.353515625,1764697.125,638203.6875,26790344,2,8.36848831176758,9.65511894226074,7.66103076934814,6.56969213485718,9.45441246032715,14.3834896087646,13.3664131164551,17.103551864624,58.4000015258789,4,14.6000003814697,48.9000015258789,0,1,0,1,0,0,1,1,1,5095.40576171875,1135.91381835938,3762.12524414062,1618.79223632812,6743.919921875,938.163696289062,0,616.244750976562,3,1,1,0,0,0,0,2596.28002929688,7.86183500289917,1.56014513969421,43.0911483764648,Plateau-Mont-Royal,NA,,3383,"c(298633.09375, 5042746.5)"
569,Christophe-Colomb,Marie-Anne,Christophe-Colomb,Marie-Anne,10/12/2003,0,3159.40405273438,13105.42578125,1446.97131347656,754.4921875,10903.9619140625,1038085.125,510059.125,17377016,3,8.05813884735107,9.48078155517578,7.27722787857056,6.62604522705078,9.2968807220459,13.8528881072998,13.1422815322876,16.6706581115723,50.2999992370605,4,12.6000003814697,40,0,0,0,0,0,1,1,1,1,8749.0087890625,892.17529296875,4356.4169921875,873.779907226562,0,717.419311523438,0,676.029724121094,2,0,0,0,0,0,0,2819.2958984375,7.94424247741699,1.31054258346558,31.5940399169922,Plateau-Mont-Royal,NA,,3388,"c(298796.25, 5043007)"
587,La Roche,Marie-Anne,La Roche,Marie-Anne,11/12/2003,0,2646.82080078125,15144.69921875,621.896118164062,647.383666992188,13875.419921875,461348.96875,379275.34375,17105300,0,7.88111400604248,9.62540626525879,6.43277311325073,6.47293901443481,9.53787422180176,13.0419101715088,12.8460178375244,16.654899597168,50.7000007629395,4,12.6999998092651,43.9000015258789,0,0,0,0,0,1,1,1,1,0,586.147155761719,4220.7373046875,769.318176269531,10908.669921875,549.512939453125,15.2925271987915,741.842529296875,3,0,0,0,0,0,0,2889.5458984375,7.96885442733765,1.51446998119354,26.4682083129883,Plateau-Mont-Royal,NA,,3389,"c(298847.84375, 5043086)"
705,Émile-Duployé,Marquette/Rachel,?mile-DuployÚ,Marquette/Rachel,17/03/2004,0,4155.8544921875,24576.5078125,4758.8037109375,2448.6015625,17369.1015625,4244102,2912535.75,39149984,0,8.33227252960205,10.1095457077026,8.46775245666504,7.80327177047729,9.76244831085205,15.261040687561,14.8845348358154,17.48291015625,64.3000030517578,4,16.1000003814697,52.5,0,0,1,1,1,0,1,1,0,3949.70068359375,1287.51489257812,9251.455078125,1771.28540039062,3837.91674804688,559.954711914062,7537.43408203125,537.099426269531,2,0,0,0,0,0,1,3099.82495117188,8.03910064697266,2.45765089988708,41.5585441589355,Plateau-Mont-Royal,NA,,3391,"c(299319, 5043323)"
601,Mont-Royal,Saint-Denis,Mont-Royal,Saint-Denis,16/04/2008,0,26681.12890625,48299.9921875,330.587066650391,2994.87377929688,44974.53125,2336727.25,17523942,731296640,17,10.1917123794556,10.7851867675781,5.80086994171143,8.00465679168701,10.7138519287109,14.6642618179321,16.6790790557861,20.4103298187256,69,4,17.2999992370605,53.9000015258789,0,1,0,1,1,0,1,1,1,19565.85546875,7620.92529296875,4904.9326171875,4632.06201171875,19609.93359375,10235.6171875,4219.2705078125,4192.5234375,6,0,0,0,0,0,0,2619.7099609375,7.87081909179688,4.8299994468689,266.811279296875,Plateau-Mont-Royal,NA,,3398,"c(298322.59375, 5042675)"
600,Mont-Royal,Rivard,Mont-Royal,Rivard,08/12/2003,0,16464.470703125,12342.8974609375,1238.54223632812,1201.33276367188,9903.0224609375,5129283.5,3795870.75,91575456,1,9.70895957946777,9.42083644866943,7.12168979644775,7.09118700027466,9.20059490203857,15.4504766464233,15.1494235992432,18.3326740264893,49.7000007629395,4,12.3999996185303,40.4000015258789,0,1,1,1,1,0,1,1,1,0,2191.46337890625,4571.443359375,3818.2236328125,2695.025390625,4657.50732421875,5076.42822265625,5797.27587890625,2,0,0,0,0,0,1,2664.39404296875,7.88773202896118,1.23428976535797,164.644714355469,Plateau-Mont-Royal,NA,,3399,"c(298362.1875, 5042737)"
599,Mont-Royal,Resther/Saint-Hubert,Mont-Royal,Resther/Saint-Hubert,04/12/2003,0,11631.357421875,20272.79296875,1916.66345214844,2273.48901367188,16082.6416015625,7868936.5,6392498.5,95473304,0,9.36145973205566,9.91703510284424,7.55834102630615,7.72907114028931,9.68549633026123,15.8784332275391,15.670636177063,18.3743572235107,40.5,3,13.5,48.0999984741211,0,1,0,1,1,1,1,1,0.5,4098.3974609375,2294.21655273438,5056.72900390625,2788.7783203125,6142.49853515625,1914.13684082031,4975.1689453125,4634.22607421875,3,1,1,0,1,0,0,2762.05688476562,7.92373085021973,2.02727937698364,116.313575744629,Plateau-Mont-Royal,NA,,3401,"c(298443.46875, 5042866.5)"
712,Papineau,Sherbrooke,Papineau,Sherbrooke,22/01/2009,0,4419.64990234375,62421.609375,5921.45068359375,8399.953125,48100.20703125,4581323.5,6828384.5,103587832,5,8.3938159942627,11.0416669845581,8.6863374710083,9.03598117828369,10.781042098999,15.337498664856,15.7365989685059,18.4559307098389,90.4000015258789,4,22.6000003814697,65.4000015258789,0,1,0,1,0,0,1,1,1,26128.5078125,2171.54736328125,19421.599609375,632.97900390625,0,819.698486328125,16871.501953125,795.424926757812,6,1,1,0,0,0,0,2945.84912109375,7.98815250396729,6.24216079711914,44.1964988708496,Plateau-Mont-Royal,NA,,3407,"c(299806.75, 5043116)"
598,Rachel,Saint-Hubert,Rachel,Saint-Hubert,09/12/2004,0,3532.83471679688,19656.2421875,1620.71997070312,1582.97399902344,16452.548828125,1165208.25,1383582.75,28790352,3,8.16985607147217,9.88615036010742,7.39062595367432,7.36706113815308,9.70823574066162,13.968409538269,14.1401872634888,17.1755504608154,68.8000030517578,4,17.2000007629395,53.0999984741211,0,1,0,1,1,0,0,0,1,4538.95947265625,1697.41662597656,5152.33251953125,712.086975097656,5416.5546875,607.205932617188,4548.39599609375,516.125061035156,4,2,1,0,0,0,0,2439.89794921875,7.79971170425415,1.96562421321869,35.3283462524414,Plateau-Mont-Royal,NA,,3421,"c(298816.59375, 5042625.5)"
589,La Roche,Rachel,La Roche,Rachel,11/12/2003,0,2024.03942871094,29483.9921875,3955.6669921875,4200.34765625,21327.978515625,2176468.25,2497456.25,22080418,4,7.6128511428833,10.2916030883789,8.28290462493896,8.34292316436768,9.96777534484863,14.5932140350342,14.7307834625244,16.9102020263672,62.5999984741211,4,15.6999998092651,51.7999992370605,0,1,0,1,0,1,1,1,0.5,0,586.147155761719,9613.90234375,599.885009765625,12799.845703125,325.128509521484,7070.2451171875,512.878784179688,4,0,0,0,0,0,0,2727.60205078125,7.91117811203003,2.94839930534363,20.2403945922852,Plateau-Mont-Royal,NA,,3425,"c(299061.3125, 5042945.5)"
502,Roy,Saint-Denis,Roy,Saint-Denis,27/04/2009,0,8406.095703125,31423.361328125,1727.689453125,4452.43310546875,25243.23828125,3541109.5,10307717,88407608,9,9.03671169281006,10.3553066253662,7.45453977584839,8.40120601654053,10.1363143920898,15.0799512863159,16.1484031677246,18.2974681854248,69.5,4,17.3999996185303,58.5,0,1,0,1,0,1,1,1,1,17745.146484375,2140.20239257812,4361.6083984375,2212.03369140625,9316.60546875,1259.80932617188,0,2794.05078125,4,0,0,0,0,0,0,1929.73095703125,7.56513595581055,3.14233613014221,84.0609588623047,Plateau-Mont-Royal,NA,,3430,"c(299128.59375, 5042150)"
511,Saint-Hubert,Sherbrooke,Saint-Hubert,Sherbrooke,23/01/2009,0,4763.572265625,28828.611328125,0,2287.53930664062,26541.072265625,0,2131489,48590940,3,8.46875286102295,10.2691240310669,0,7.73523187637329,10.1864490509033,0,14.5723314285278,17.6989479064941,75.3000030517578,4,18.7999992370605,62.7999992370605,0,0,0,0,0,0,1,1,1,3974.57250976562,1684.55993652344,7733.1357421875,572.479614257812,5633.5244140625,2094.5791015625,11487.37890625,411.953247070312,4,0,0,0,0,0,0,1925.9150390625,7.56315660476685,2.88286113739014,47.6357231140137,Plateau-Mont-Royal,NA,,3436,"c(299600.09375, 5042117.5)"
485,Cherrier,Saint-Denis,Cherrier,Saint-Denis,17/03/2009,0,6830.48095703125,29183.650390625,5673.91015625,6926.517578125,16583.22265625,24945610,6889962,30699200,9,8.82915019989014,10.281364440918,8.64363384246826,8.84311199188232,9.71614742279053,17.0322074890137,15.7455759048462,17.23974609375,73.9000015258789,3,24.6000003814697,64.9000015258789,1,1,1,1,0,1,1,1,1,17450.705078125,742.846374511719,7368.83837890625,4979.2607421875,4364.1064453125,1108.3740234375,0,0,4,1,1,0,0,0,1,1808.96398925781,7.50050973892212,2.91836500167847,68.3048095703125,Plateau-Mont-Royal,NA,,3447,"c(299314, 5042031.5)"
561,Berri,Saint-Joseph,Berri,Saint-Joseph,04/12/2003,0,4927.2998046875,31252.828125,2635.412109375,1722.95812988281,26894.45703125,3731968.5,2726706.75,61175472,2,8.5025463104248,10.3498649597168,7.87679481506348,7.45179796218872,10.1996755599976,15.1324462890625,14.8186054229736,17.929256439209,77.5999984741211,4,19.3999996185303,60.5,1,1,0,1,1,1,1,1,1,3624.32885742188,984.544067382812,13314.693359375,989.123352050781,10.1950178146362,1703.490234375,14303.6103515625,1250.14196777344,5,0,0,0,0,0,0,3089.0849609375,8.03563022613525,3.12528276443481,49.2729988098145,Plateau-Mont-Royal,NA,,3458,"c(298015.65625, 5043057)"
562,Bienville,Saint-Denis,Bienville,Saint-Denis,02/12/2003,0,1501.52136230469,33097.6640625,586.024841308594,428.052917480469,32083.583984375,301382.34375,78621.484375,22392896,2,7.31423377990723,10.4072179794312,6.37336206436157,6.05924701690674,10.3760995864868,12.6161346435547,11.2723999023438,16.9242534637451,48.7000007629395,3,16.2000007629395,43,0,0,0,0,0,0,1,1,1,18146.38671875,183.672348022461,1014.07769775391,661.220458984375,13937.19921875,514.282592773438,0,142.346069335938,4,0,0,0,0,0,0,2756.04711914062,7.92155265808105,3.30976629257202,15.0152139663696,Plateau-Mont-Royal,NA,,3466,"c(298181.40625, 5042765.5)"
682,Bordeaux,Saint-Joseph,Bordeaux,Saint-Joseph,31/03/2004,0,2098.8779296875,31773.265625,793.133972167969,867.656616210938,30112.4765625,374387.78125,519264.3125,31225002,0,7.64915800094604,10.3663806915283,6.67599201202393,6.76579618453979,10.3126945495605,12.833046913147,13.1601676940918,17.2567291259766,72.8000030517578,4,18.2000007629395,60,1,0,0,0,1,0,1,1,1,0,563.763916015625,16064.955078125,620.902160644531,1964.20422363281,499.007263183594,13744.1064453125,415.204528808594,4,0,0,0,0,0,0,3921.65795898438,8.27427005767822,3.17732667922974,20.9887790679932,Plateau-Mont-Royal,NA,,3472,"c(298712.34375, 5044109)"
677,Bordeaux,Laurier,Bordeaux,Laurier,13/04/2004,0,1465.57690429688,3662.96948242188,469.746826171875,680.868957519531,2512.35375976562,172464.125,231358.609375,1944748.375,0,7.29000377655029,8.20602893829346,6.15219402313232,6.52336978912354,7.82897520065308,12.0579452514648,12.3517236709595,14.4806432723999,44.0999984741211,4,11,42.0999984741211,0,0,0,0,0,0,1,1,1,0,185.047592163086,1145.33776855469,507.030395507812,1673.14318847656,329.384704589844,844.488647460938,444.114196777344,2,0,0,0,0,0,0,3987.7880859375,8.29099178314209,0.366296947002411,14.6557693481445,Plateau-Mont-Royal,NA,,3473,"c(298629.1875, 5044163.5)"
563,Boucher,Saint-Denis,Boucher,Saint-Denis,27/11/2003,0,1969.41259765625,35583.4921875,629.401611328125,1461.99584960938,33492.09765625,193060.671875,966689.75,23099846,1,7.58549118041992,10.4796371459961,6.44476985931396,7.28755807876587,10.4190654754639,12.1707601547241,13.7816333770752,16.9553356170654,58.4000015258789,4,14.6000003814697,52.4000015258789,0,0,0,0,0,1,1,1,1,19293.390625,361.804962158203,2329.28149414062,462.513580322266,13950.91015625,305.855743408203,9.91183662414551,839.238342285156,4,0,0,0,0,0,0,3317.44091796875,8.10694885253906,3.55834913253784,19.6941261291504,Plateau-Mont-Royal,NA,,3475,"c(297634.1875, 5043123)"
564,Boucher,Saint-Hubert,Boucher,Saint-Hubert,03/12/2003,0,1467.03051757812,17156.9453125,1514.15209960938,521.943237304688,15120.849609375,498152.5,190695.859375,11859908,1,7.29099607467651,9.75015830993652,7.32261085510254,6.25755882263184,9.62382984161377,13.1186618804932,12.1584348678589,16.2886734008789,70.8000030517578,4,17.7000007629395,56.7999992370605,0,0,1,1,1,0,1,1,1,8795.5185546875,413.895751953125,532.278747558594,308.122375488281,7818.8125,372.506164550781,10.3355093002319,372.506164550781,2,0,0,0,0,0,1,3452.81298828125,8.14694499969482,1.71569454669952,14.6703052520752,Plateau-Mont-Royal,NA,,3478,"c(297763.1875, 5043341.5)"
1425,Brébeuf,Mont-Royal,BrÚbeuf,Mont-Royal,05/12/2003,0,10745.7744140625,13651.123046875,512.570922851562,659.019775390625,12479.533203125,1201356,1662068.75,21098832,3,9.28226757049561,9.52157688140869,6.23943901062012,6.49075412750244,9.43184471130371,13.9989614486694,14.3235740661621,16.8647289276123,54.0999984741211,4,13.5,46.4000015258789,0,0,1,1,1,1,1,1,1,83.6850509643555,4143.1767578125,6600.658203125,681.070190429688,904.844604492188,5169.51171875,6061.935546875,752.015014648438,2,0,0,0,0,0,1,3087.86791992188,8.03523635864258,1.3651123046875,107.457740783691,Plateau-Mont-Royal,NA,,3484,"c(298706.1875, 5043264)"
566,Brébeuf,Saint-Joseph,BrÚbeuf,Saint-Joseph,08/12/2003,0,1704.47155761719,29209.396484375,10.6312637329102,1435.22058105469,27763.544921875,1101.5615234375,109743.0703125,18842568,2,7.44100999832153,10.2822456359863,2.36379909515381,7.26907396316528,10.2314786911011,7.00448417663574,11.6058969497681,16.7516288757324,72.1999969482422,4,18.1000003814697,59.2999992370605,1,0,0,0,0,0,1,1,1,10.6312637329102,46.6268844604492,15808.689453125,103.615295410156,664.453979492188,979.16455078125,12725.623046875,575.064880371094,4,0,0,0,0,0,0,3422.74291992188,8.13819789886475,2.92093968391418,17.0447158813477,Plateau-Mont-Royal,NA,,3487,"c(298321.625, 5043519)"
